id_venda,id_pedido,cpf_cliente,data_venda,data_entrega,produto_id,produto_nome,categoria_produto,quantidade,valor_unitario,desconto,valor_total,custo,canal_venda,status_venda,forma_pagamento,parcelas,vendedor_id,loja_id
337,PED-20250809-000337,61145283284,2025-08-09T10:39:57.682864,2025-08-16T10:39:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,961.15,144.17,816.98,373.33,ECOMMERCE,CONCLUIDA,BOLETO,1,VND007,
338,PED-20250920-000338,25723938673,2025-09-20T14:11:57.682864,2025-09-26T14:11:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,154.7,30.94,123.76,72.88,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND026,LOJA01
339,PED-20250419-000339,55386382608,2025-04-19T07:37:57.682864,2025-04-25T07:37:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4732.44,0.0,4732.44,2411.86,ECOMMERCE,CONCLUIDA,PIX,1,VND036,
340,PED-20251104-000340,91292648473,2025-11-04T05:15:57.682864,2025-11-08T05:15:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3082.02,0.0,3082.02,1977.62,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND012,
341,PED-20250925-000341,81480459500,2025-09-25T15:39:57.682864,2025-10-02T15:39:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,428.88,0.0,428.88,209.76,ECOMMERCE,CONCLUIDA,PIX,1,VND018,
342,PED-20250528-000342,27291186838,2025-05-28T10:21:57.682864,2025-06-06T10:21:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4114.99,0.0,4114.99,2708.21,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND037,
343,PED-20250911-000343,25028456615,2025-09-11T05:37:57.682864,2025-09-16T05:37:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,235.02,11.75,223.27,122.0,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND048,LOJA13
344,PED-20250415-000344,56825739352,2025-04-15T02:37:57.682864,,LIVR-001,Livro - O Poder do Hábito,Livros,1,55.49,11.1,44.39,31.97,LOJA_FISICA,CANCELADA,CARTAO_CREDITO,1,VND001,LOJA09
345,PED-20250513-000345,22713530253,2025-05-13T01:55:57.682864,2025-05-18T01:55:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1126.23,0.0,1126.23,717.04,LOJA_FISICA,CONCLUIDA,PIX,1,VND032,LOJA07
346,PED-20251014-000346,54812693250,2025-10-14T13:46:57.682864,2025-10-22T13:46:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,52.75,0.0,52.75,22.75,ECOMMERCE,CONCLUIDA,BOLETO,1,VND039,
347,PED-20250823-000347,70715013351,2025-08-23T11:06:57.682864,2025-09-01T11:06:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,476.91,0.0,476.91,354.27,ECOMMERCE,DEVOLVIDA,PIX,1,VND019,
348,PED-20251105-000348,72074934521,2025-11-05T04:18:57.682864,2025-11-13T04:18:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,96.37,0.0,96.37,61.4,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND011,
349,PED-20250905-000349,74239516927,2025-09-05T11:30:57.682864,2025-09-09T11:30:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,490.42,0.0,490.42,232.1,ECOMMERCE,CONCLUIDA,PIX,1,VND023,
350,PED-20250822-000350,70715013351,2025-08-22T07:52:57.682864,2025-08-26T07:52:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,2,598.32,0.0,1196.64,615.18,APP_MOBILE,CONCLUIDA,PIX,1,VND007,
351,PED-20250930-000351,31527166724,2025-09-30T06:38:57.682864,2025-10-05T06:38:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,160.8,0.0,160.8,119.05,ECOMMERCE,CONCLUIDA,PIX,1,VND049,
352,PED-20250811-000352,25028456615,2025-08-11T14:37:57.682864,2025-08-14T14:37:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4971.86,0.0,4971.86,3191.29,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,1,VND019,
353,PED-20251217-000353,24824467594,2025-12-17T12:01:57.682864,2025-12-24T12:01:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,437.06,65.56,371.5,270.8,LOJA_FISICA,CONCLUIDA,PIX,1,VND030,LOJA17
354,PED-20250724-000354,79862588705,2025-07-24T02:04:57.682864,2025-07-30T02:04:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,149.97,0.0,149.97,110.02,APP_MOBILE,CONCLUIDA,PIX,1,VND045,
355,PED-20250825-000355,40467750416,2025-08-25T04:16:57.682864,2025-08-29T04:16:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1361.07,0.0,1361.07,856.24,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND029,LOJA11
356,PED-20250428-000356,40722498748,2025-04-28T08:24:57.682864,2025-05-03T08:24:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6865.76,1373.15,5492.61,3731.8,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND002,LOJA18
357,PED-20251016-000357,67834916920,2025-10-16T01:03:57.682864,2025-10-20T01:03:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,369.18,0.0,369.18,236.05,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND002,
358,PED-20250526-000358,73249885630,2025-05-26T04:16:57.682864,2025-05-31T04:16:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1197.3,179.59,1017.71,419.47,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND025,LOJA03
359,PED-20250415-000359,66460032629,2025-04-15T09:58:57.682864,2025-04-24T09:58:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1741.39,174.14,1567.25,1107.8,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND005,
360,PED-20250526-000360,23125114446,2025-05-26T06:09:57.682864,,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1011.71,151.76,859.95,474.5,LOJA_FISICA,CANCELADA,PIX,1,VND015,LOJA20
361,PED-20251209-000361,14993666985,2025-12-09T13:53:57.682864,2025-12-18T13:53:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,44.14,0.0,44.14,20.73,APP_MOBILE,CONCLUIDA,PIX,1,VND036,
362,PED-20251206-000362,09601751726,2025-12-06T07:06:57.682864,2025-12-11T07:06:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,690.83,0.0,690.83,443.64,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,2,VND035,LOJA04
363,PED-20251129-000363,85207275739,2025-11-29T04:36:57.682864,2025-12-08T04:36:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,433.29,43.33,389.96,225.99,LOJA_FISICA,CONCLUIDA,PIX,1,VND013,LOJA19
364,PED-20260201-000364,92044693151,2026-02-01T08:12:57.682864,2026-02-06T08:12:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,189.11,18.91,170.2,125.92,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND043,
365,PED-20251011-000365,81480459500,2025-10-11T01:17:57.682864,2025-10-16T01:17:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,256.82,0.0,256.82,105.37,APP_MOBILE,CONCLUIDA,CARTAO_DEBITO,1,VND022,
366,PED-20250621-000366,11778064442,2025-06-21T09:41:57.682864,2025-06-30T09:41:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,2,49.64,0.0,99.28,56.01,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND022,LOJA20
367,PED-20250619-000367,92623542821,2025-06-19T14:04:57.682864,2025-06-28T14:04:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1556.05,77.8,1478.25,721.04,APP_MOBILE,CONCLUIDA,PIX,1,VND037,
368,PED-20260214-000368,80759034800,2026-02-14T15:39:57.682864,2026-02-23T15:39:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1496.04,0.0,1496.04,847.03,LOJA_FISICA,CONCLUIDA,PIX,1,VND020,LOJA14
369,PED-20250712-000369,40493641742,2025-07-12T09:16:57.682864,2025-07-20T09:16:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,124.46,12.45,112.01,80.32,LOJA_FISICA,CONCLUIDA,PIX,1,VND023,LOJA13
370,PED-20250702-000370,84515949306,2025-07-02T15:30:57.682864,2025-07-06T15:30:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1375.88,0.0,1375.88,639.68,ECOMMERCE,CONCLUIDA,PIX,1,VND001,
371,PED-20250518-000371,32715874855,2025-05-18T07:08:57.682864,2025-05-26T07:08:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,200.27,0.0,200.27,114.02,TELEVENDAS,CONCLUIDA,BOLETO,1,VND048,
372,PED-20251204-000372,32080901885,2025-12-04T13:09:57.682864,2025-12-12T13:09:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,668.68,0.0,668.68,498.7,APP_MOBILE,CONCLUIDA,PIX,1,VND034,
373,PED-20250716-000373,84230393407,2025-07-16T00:58:57.682864,2025-07-24T00:58:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2070.13,414.03,1656.1,825.34,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND018,LOJA15
374,PED-20260106-000374,85270405814,2026-01-06T08:43:57.682864,2026-01-16T08:43:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4764.09,238.2,4525.89,2170.07,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND030,
375,PED-20251201-000375,69657455685,2025-12-01T07:17:57.682864,2025-12-05T07:17:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,759.74,0.0,759.74,407.93,TELEVENDAS,CONCLUIDA,BOLETO,1,VND049,
376,PED-20260214-000376,17245748330,2026-02-14T03:08:57.682864,2026-02-17T03:08:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,7154.72,715.47,6439.25,3053.3,ECOMMERCE,CONCLUIDA,BOLETO,1,VND012,
377,PED-20250508-000377,22617780589,2025-05-08T06:13:57.682864,2025-05-16T06:13:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,5487.15,0.0,5487.15,3634.06,ECOMMERCE,CONCLUIDA,PIX,1,VND003,
378,PED-20250804-000378,55386382608,2025-08-04T09:32:57.682864,2025-08-13T09:32:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,521.4,104.28,417.12,270.55,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND031,
379,PED-20250611-000379,93263060546,2025-06-11T15:30:57.682864,2025-06-15T15:30:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1145.67,0.0,1145.67,727.91,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND016,LOJA18
380,PED-20251023-000380,94239531233,2025-10-23T10:25:57.682864,2025-10-27T10:25:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4849.66,0.0,4849.66,2221.16,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,6,VND018,
381,PED-20250920-000381,96815399907,2025-09-20T12:54:57.682864,2025-09-25T12:54:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,49.73,0.0,49.73,25.42,APP_MOBILE,CONCLUIDA,PIX,1,VND006,
382,PED-20260115-000382,84515949306,2026-01-15T04:41:57.682864,2026-01-19T04:41:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,519.78,0.0,519.78,248.41,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND009,
383,PED-20250913-000383,09601751726,2025-09-13T13:19:57.682864,2025-09-20T13:19:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,5293.36,264.67,5028.69,2764.36,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND011,LOJA10
384,PED-20250922-000384,61145283284,2025-09-22T03:59:57.682864,2025-10-01T03:59:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,133.81,0.0,133.81,53.96,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND007,
385,PED-20250507-000385,44034403128,2025-05-07T13:23:57.682864,2025-05-17T13:23:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1368.94,68.45,1300.49,842.78,ECOMMERCE,CONCLUIDA,BOLETO,1,VND017,
386,PED-20250508-000386,40493641742,2025-05-08T15:13:57.682864,2025-05-16T15:13:57.682864,VEST-002,Vestido Social Feminino,Vestuário,2,200.1,0.0,400.2,213.22,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND050,LOJA17
387,PED-20250530-000387,99522770329,2025-05-30T01:03:57.682864,2025-06-09T01:03:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6559.47,0.0,6559.47,2770.22,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND003,
388,PED-20250423-000388,67449816849,2025-04-23T14:28:57.682864,2025-05-01T14:28:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,43.76,0.0,43.76,20.65,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND016,LOJA14
389,PED-20250911-000389,02403164879,2025-09-11T15:42:57.682864,2025-09-14T15:42:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,2,6159.78,0.0,12319.56,6013.56,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND022,
390,PED-20250527-000390,94288084580,2025-05-27T14:56:57.682864,2025-06-01T14:56:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4627.42,925.48,3701.94,1678.28,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND023,LOJA04
391,PED-20250917-000391,15502909247,2025-09-17T01:23:57.682864,2025-09-22T01:23:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2083.39,0.0,2083.39,1334.4,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND034,
392,PED-20251007-000392,61559341777,2025-10-07T03:43:57.682864,2025-10-13T03:43:57.682864,BELE-001,Perfume Natura Essencial,Beleza,2,144.54,14.45,274.63,151.21,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND011,
393,PED-20250513-000393,85270405814,2025-05-13T10:37:57.682864,2025-05-23T10:37:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6446.76,0.0,6446.76,3170.61,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,2,VND013,
394,PED-20251212-000394,24021504753,2025-12-12T09:06:57.682864,2025-12-20T09:06:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6607.44,660.74,5946.7,3417.3,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND045,LOJA17
395,PED-20250418-000395,82721169106,2025-04-18T14:02:57.682864,2025-04-22T14:02:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,659.84,0.0,659.84,362.88,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND007,
396,PED-20250609-000396,98864731857,2025-06-09T11:41:57.682864,2025-06-17T11:41:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,102.87,0.0,102.87,69.93,LOJA_FISICA,DEVOLVIDA,CARTAO_CREDITO,1,VND016,LOJA02
397,PED-20250423-000397,99663934808,2025-04-23T02:41:57.682864,2025-04-28T02:41:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,111.82,0.0,111.82,55.55,ECOMMERCE,CONCLUIDA,PIX,1,VND011,
398,PED-20250625-000398,22091782157,2025-06-25T05:51:57.682864,2025-07-03T05:51:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,684.75,0.0,684.75,364.37,APP_MOBILE,CONCLUIDA,BOLETO,1,VND049,
399,PED-20250415-000399,09601751726,2025-04-15T09:03:57.682864,2025-04-21T09:03:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,5351.22,0.0,5351.22,2600.84,ECOMMERCE,CONCLUIDA,PIX,1,VND009,
400,PED-20260130-000400,77767235416,2026-01-30T14:08:57.682864,2026-02-08T14:08:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,58.85,0.0,58.85,40.6,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND037,
401,PED-20250520-000401,96505235701,2025-05-20T05:08:57.682864,2025-05-27T05:08:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,541.36,108.27,433.09,287.82,LOJA_FISICA,CONCLUIDA,PIX,1,VND045,LOJA01
402,PED-20250424-000402,06124115670,2025-04-24T01:24:57.682864,2025-05-01T01:24:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,145.66,7.28,138.38,83.71,APP_MOBILE,CONCLUIDA,PIX,1,VND049,
403,PED-20250418-000403,22713530253,2025-04-18T10:13:57.682864,2025-04-21T10:13:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,454.69,0.0,454.69,186.94,TELEVENDAS,CONCLUIDA,PIX,1,VND033,
404,PED-20250508-000404,25723938673,2025-05-08T14:46:57.682864,2025-05-16T14:46:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,429.01,0.0,429.01,223.99,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND040,LOJA14
405,PED-20251231-000405,98864731857,2025-12-31T07:33:57.682864,2026-01-05T07:33:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,707.44,0.0,707.44,319.97,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,12,VND029,
406,PED-20251220-000406,99211431581,2025-12-20T15:16:57.682864,2025-12-28T15:16:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,668.64,0.0,668.64,439.61,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND050,LOJA02
407,PED-20250511-000407,69657455685,2025-05-11T13:15:57.682864,2025-05-21T13:15:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,126.63,0.0,126.63,90.38,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND021,
408,PED-20250513-000408,22713530253,2025-05-13T15:52:57.682864,2025-05-16T15:52:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3821.06,573.16,3247.9,1380.77,LOJA_FISICA,CONCLUIDA,PIX,1,VND050,LOJA02
409,PED-20250518-000409,75535166600,2025-05-18T13:12:57.682864,2025-05-28T13:12:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,3,758.39,0.0,2275.17,1362.62,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND016,
410,PED-20250715-000410,13298320781,2025-07-15T06:49:57.682864,2025-07-22T06:49:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,232.86,0.0,232.86,135.02,ECOMMERCE,CONCLUIDA,BOLETO,1,VND008,
411,PED-20250728-000411,14897305837,2025-07-28T01:50:57.682864,2025-08-06T01:50:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1004.9,0.0,1004.9,619.58,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND033,LOJA16
412,PED-20250615-000412,10594569311,2025-06-15T14:42:57.682864,2025-06-20T14:42:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,510.23,76.53,433.7,250.57,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND033,LOJA11
413,PED-20250827-000413,69361234730,2025-08-27T14:52:57.682864,2025-09-02T14:52:57.682864,VEST-002,Vestido Social Feminino,Vestuário,2,403.9,0.0,807.8,457.09,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND003,LOJA04
414,PED-20250828-000414,42684665923,2025-08-28T03:45:57.682864,2025-09-05T03:45:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,493.13,49.31,443.82,185.88,ECOMMERCE,CONCLUIDA,BOLETO,1,VND005,
415,PED-20250721-000415,87275414449,2025-07-21T02:06:57.682864,2025-07-28T02:06:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6183.59,0.0,6183.59,3123.35,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND047,
416,PED-20250727-000416,31527166724,2025-07-27T04:33:57.682864,2025-08-03T04:33:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,924.85,184.97,739.88,410.13,ECOMMERCE,CONCLUIDA,PIX,1,VND029,
417,PED-20250630-000417,18291916837,2025-06-30T07:29:57.682864,2025-07-04T07:29:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,142.62,14.26,128.36,85.71,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND031,
418,PED-20251021-000418,14679404612,2025-10-21T14:11:57.682864,2025-10-24T14:11:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,933.35,0.0,933.35,556.87,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND028,LOJA01
419,PED-20250817-000419,84515949306,2025-08-17T07:45:57.682864,2025-08-26T07:45:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,134.88,0.0,134.88,72.65,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND019,
420,PED-20251024-000420,87275414449,2025-10-24T07:05:57.682864,2025-11-03T07:05:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,570.52,0.0,570.52,268.77,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND027,
421,PED-20250625-000421,92431186253,2025-06-25T01:55:57.682864,2025-06-29T01:55:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,519.34,0.0,519.34,336.17,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND039,LOJA14
422,PED-20250802-000422,74610487160,2025-08-02T13:42:57.682864,2025-08-09T13:42:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1056.9,0.0,1056.9,479.14,LOJA_FISICA,CONCLUIDA,PIX,1,VND037,LOJA02
423,PED-20251012-000423,00177956488,2025-10-12T06:46:57.682864,,BELE-001,Perfume Natura Essencial,Beleza,1,147.69,0.0,147.69,70.73,APP_MOBILE,CANCELADA,CARTAO_CREDITO,1,VND019,
424,PED-20260201-000424,74239516927,2026-02-01T14:50:57.682864,2026-02-11T14:50:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,567.95,0.0,567.95,356.97,ECOMMERCE,CONCLUIDA,PIX,1,VND043,
425,PED-20250701-000425,50159279836,2025-07-01T12:58:57.682864,2025-07-09T12:58:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,3,233.06,0.0,699.18,329.04,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND023,
426,PED-20250503-000426,65911695715,2025-05-03T11:58:57.682864,2025-05-07T11:58:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2405.98,0.0,2405.98,1304.41,ECOMMERCE,CONCLUIDA,PIX,1,VND004,
427,PED-20250624-000427,99663934808,2025-06-24T01:23:57.682864,2025-07-03T01:23:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,128.99,0.0,128.99,92.15,APP_MOBILE,CONCLUIDA,PIX,1,VND036,
428,PED-20251114-000428,45049569427,2025-11-14T11:17:57.682864,2025-11-17T11:17:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,539.32,0.0,539.32,314.4,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND044,LOJA08
429,PED-20250413-000429,71534514805,2025-04-13T06:03:57.682864,2025-04-20T06:03:57.682864,BELE-001,Perfume Natura Essencial,Beleza,2,175.48,17.55,333.41,162.64,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND045,LOJA03
430,PED-20251114-000430,50159279836,2025-11-14T01:56:57.682864,2025-11-18T01:56:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,873.19,0.0,873.19,613.99,ECOMMERCE,CONCLUIDA,PIX,1,VND037,
431,PED-20250611-000431,29013131247,2025-06-11T14:03:57.682864,2025-06-17T14:03:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1687.45,0.0,1687.45,1156.67,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND006,
432,PED-20251120-000432,78978753426,2025-11-20T10:05:57.682864,2025-11-29T10:05:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2626.52,0.0,2626.52,1569.02,ECOMMERCE,CONCLUIDA,PIX,1,VND035,
433,PED-20250617-000433,22713530253,2025-06-17T11:28:57.682864,,CALC-002,Bota Couro Timberland,Calçados,1,1083.09,0.0,1083.09,570.63,ECOMMERCE,CANCELADA,CARTAO_CREDITO,6,VND025,
434,PED-20250815-000434,47299128705,2025-08-15T08:02:57.682864,2025-08-18T08:02:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,214.65,0.0,214.65,151.55,TELEVENDAS,CONCLUIDA,BOLETO,1,VND015,
435,PED-20250605-000435,61463985860,2025-06-05T02:48:57.682864,2025-06-12T02:48:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,242.44,0.0,242.44,108.34,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND020,
436,PED-20251018-000436,54571113935,2025-10-18T06:46:57.682864,2025-10-25T06:46:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,456.46,0.0,456.46,284.16,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND035,
437,PED-20250805-000437,10848875095,2025-08-05T07:52:57.682864,2025-08-13T07:52:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,36.3,1.81,34.49,18.9,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND006,
438,PED-20250717-000438,54577170035,2025-07-17T08:33:57.682864,2025-07-25T08:33:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,210.08,0.0,210.08,155.46,APP_MOBILE,CONCLUIDA,PIX,1,VND013,
439,PED-20250906-000439,85207275739,2025-09-06T10:50:57.682864,2025-09-11T10:50:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4649.75,0.0,4649.75,1894.47,ECOMMERCE,CONCLUIDA,BOLETO,1,VND035,
440,PED-20250525-000440,99522770329,2025-05-25T05:40:57.682864,,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4945.66,0.0,4945.66,3123.8,ECOMMERCE,PENDENTE,CARTAO_CREDITO,2,VND004,
441,PED-20250916-000441,31527166724,2025-09-16T07:17:57.682864,2025-09-19T07:17:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,638.26,31.91,606.35,317.88,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND027,
442,PED-20250807-000442,77144641271,2025-08-07T02:11:57.682864,2025-08-14T02:11:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,47.8,0.0,47.8,29.22,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND017,
443,PED-20250510-000443,55386382608,2025-05-10T06:35:57.682864,2025-05-19T06:35:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,1738.2,86.91,1651.29,1113.04,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND025,
